;_11MKA01CE003S_XQ01;_12MKA01CE003S_XQ01;_10MKA01CE003A_XQ01;_11MKA01CE004_XQ01;_12MKA01CE004_XQ01;_10MKA01CE004_XQ01;_10CJA00DU001_ZQ02HW;Potencia_Corrigida_UG01;Potencia_Corrigida_UG02;Potencia_Corrigida_UG03;_11MBA10EU001A_XQ01;_11MBA10EU001H_XQ01;_11MBA10EU001L_XQ01;_11MBA10EU002A_ZQ01;_11MBA10EU006_ZQ01;_12MBA10EU001A_XQ01;_12MBA10EU001H_XQ01;_12MBA10EU001L_XQ01;_12MBA10EU002A_ZQ01;_12MBA10EU006_ZQ01;_00GCL01CL001_XQ01;_00GDL01CL001_XQ01;_00GNK26CL001_XQ01;_00GCR10CL001_XQ01;_00QCKL01CL001_XQ01;_00QCJ01CL001_XQ01;_00QCL01CL001_XQ01;_00QCG01CL001_XQ01CM;_11MBA10CT121S_XQ01;_11MBA10CT123S_XQ01;_11MBA10CT125S_XQ01;_12MBA10CT121S_XQ01;_12MBA10CT123S_XQ01;_12MBA10CT125S_XQ01;_10LBA20FP004_XQ01;_10LBC40CP001_XQ01;_10LBB50FP004_XQ01;_10LBA90FP004_XQ01;_10LBA20FT007A_XQ01;_10LBC40CT001A_XQ01;_10LBB50FT007A_XQ01;_10LBA90CT001A_XQ01;_10MAG10CP002_XQ01;_10MAG10CP003_XQ01;_10MAG10CP004_XQ01;_11BAT01CT001_XQ01HW;_11BAT01CT002_XQ01HW;_11BBT01CT001_XQ01HW;_11BBT01CT002_XQ01HW;_12BAT01CT001_XQ01HW;_12BAT01CT002_XQ01HW;_12BBT01CT001_XQ01HW;_12BBT01CT002_XQ01HW;_10BAT01CT001_XQ01HW;_10BAT01CT002_XQ01HW;HR11;HR12;Heat_Rate_Maua3;_11QUB23CQ002_XQ01HW;_11QUB32CQ002_XQ01HW;_11QUB21CQ002_XQ01HW;_12QUB23CQ002_XQ01HW;_12QUB32CQ002_XQ01HW;_12QUB21CQ002_XQ01HW;_11MBY10EE903_ZQ01;_11MBY10EE913_ZQ30;_11MBY10EE913_ZQ40;_12MBY10EE903_ZQ01;_12MBY10EE913_ZQ30;_12MBY10EE913_ZQ40;_10MAY40EP801_XQ01;_10MAY40EP801_XQ10;_10MAY40EP801_XQ20;_11MBA10CT183S_XQ99;_11MBL05CP003S_XQ01;_11MBL15EG901_ZQ10;_11MBP30CP001S_XQ01;_11MBP30CT001S_OUT;_11MBP10CP003S_XQ01;_11MBP10CT003S_ZQ01;_12MBA10CT183S_XQ99;_12MBL05CP003S_XQ01;_12MBL15EG901_ZQ10;_12MBP30CP001S_XQ01;_12MBP30CT001S_OUT;_12MBP10CP003S_XQ01;_12MBP10CT003S_ZQ01;_11MBA10CP003S_XQ01;_11MBH40CT003S_XQ02;_11MBA10CG002S_XQ01;eficiencia_adiabatica_ug1;_12MBA10CP003S_XQ01;_12MBH40CT003S_XQ01;_12MBA10CG002S_XQ01;eficiencia_adiabatica_ug2
2022-05-11 00:20:00;0.0;180.20569;73.91911;-0.39551648;10.747705;1.5276861;254.21848;183.41592;183.11624;199.17444;27.916988;29.216124;26.794064;27.907932;1.1589593;622.7084;629.02026;616.54596;622.2898;6.6842103;93.48921;93.55162;32.454617;8.11953;46.499493;57.85063;47.807186;55.879967;0.0;0.0;0.0;424.11536;419.80206;335.3575;105.915535;26.728176;25.114923;2.6021483;549.138;413.34265;549.1688;272.66394;0.098369084;0.052390315;0.13278918;59.33932;59.25061;46.776985;47.329945;72.96391;86.57262;48.219807;48.355957;58.653076;60.49699;0.0;10119.291;7172.5376;2.0580087;2.057982;2.0578647;0.4602108;0.46532527;0.44022548;192.0;30548.332;36626.68;241.0;29971.967;37281.566;157.0;27322.918;27146.139;29.250214;100.89019;73.16385;100.038826;27.225178;14.235473;86.925575;29.423124;100.8858;74.63079;3430.8274;27.284254;457.10385;415.69193;100.51226;28.492516;-5.848243;56.122326;1645.5643;444.4942;-2.9911551;89.22579
2022-05-11 00:21:00;0.0;180.09386;73.83124;-0.39622948;10.554674;2.0605736;253.804;183.42363;183.1159;199.17432;27.863731;29.194633;26.72384;27.833075;1.1655318;622.9326;629.2988;616.6141;622.35657;6.655916;93.51289;93.55029;32.59435;8.064727;46.507786;57.854427;47.80789;55.880787;0.0;0.0;0.0;424.08783;419.81744;335.44073;105.90387;26.713724;24.932098;2.5966146;549.05585;413.16513;549.21344;272.6218;0.098378226;0.052222833;0.13261734;59.34066;59.26476;46.7736;47.335056;73.05584;86.663055;48.216732;48.355312;58.632904;60.4937;0.0;10110.587;7164.9614;2.0580034;2.0579863;2.0578573;0.4596002;0.4654957;0.44018158;192.0;30548.332;36626.68;241.0;29971.982;37281.723;157.0;27322.936;27146.156;29.244986;100.89192;73.16714;100.04119;27.204517;14.257361;86.71867;29.43078;100.8873;74.55714;3430.966;27.271366;457.0718;415.7579;100.506645;28.482813;-5.8480086;56.880074;1645.1711;444.4463;-2.9916189;89.17019
2022-05-11 00:22:00;0.0;179.8892;73.74336;-0.39694247;10.624309;1.4310889;253.65811;183.43134;183.0003;199.1304;27.810476;29.173145;26.653616;27.758215;1.1774433;623.14655;629.4517;616.6822;622.42334;6.586448;93.53658;93.54897;32.616085;8.108363;46.51292;57.858227;47.808594;55.88161;0.0;0.0;0.0;424.06033;419.83282;335.50775;105.8922;26.705456;25.039677;2.5815177;548.9182;412.98764;549.25806;272.60715;0.09838737;0.052709594;0.1324455;59.249664;59.159973;46.777153;47.33491;73.00394;86.65149;48.21976;48.354668;58.65779;60.50904;0.0;10103.662;7158.528;2.0579984;2.0579906;2.05785;0.4611008;0.46564656;0.4399322;192.0;30548.332;36626.68;241.0;29972.805;37282.555;157.0;27322.955;27146.174;29.239758;100.893654;73.15222;100.04356;27.183857;14.274113;86.51178;29.438437;100.88879;74.48348;3431.2764;27.25848;457.07037;415.85904;100.50103;28.473112;-5.8478537;57.63782;1644.3264;444.3984;-2.9920826;89.27227
2022-05-11 00:23:00;0.0;179.65648;73.655495;-0.3976555;10.853423;1.5580623;253.58836;183.43904;183.0003;199.1304;27.75722;29.151655;26.583393;27.683357;1.1893547;623.3605;629.5876;616.7503;622.4901;6.51698;93.560265;93.54765;32.637825;8.151999;46.51691;57.862022;47.8093;55.88244;0.0;0.0;0.0;424.0328;419.8482;335.57477;105.88052;26.69896;24.967001;2.5567548;548.78064;412.81012;549.2969;272.62186;0.09839651;0.052732144;0.13282081;59.313137;59.23213;46.772945;47.33544;73.03287;86.65091;48.218384;48.354027;58.63159;60.496143;0.0;10113.892;7178.07;2.0579934;2.0579948;2.0578425;0.46272823;0.46622753;0.43955955;192.0;30548.332;36626.68;241.0;29972.174;37281.777;157.0;27322.973;27146.191;29.23453;100.895386;73.1373;100.04592;27.163197;14.225283;86.30488;29.473856;100.890274;74.40983;3431.7883;27.245592;457.08502;415.9613;100.495415;28.46341;-5.8484254;58.395565;1643.4818;444.3505;-2.992546;89.28394
2022-05-11 00:24:00;0.0;179.73323;73.773254;-0.39836848;11.082537;1.8504907;253.51862;183.44676;183.0003;199.1304;27.703962;29.130167;26.513168;27.609173;1.201266;623.2523;629.1755;616.7358;622.4735;6.480586;93.5873;93.54633;32.62831;8.171429;46.520897;57.86582;47.81;55.883266;0.0;0.0;0.0;424.0053;419.8636;335.56464;105.86885;26.692465;25.01777;2.6141558;548.643;412.63263;549.2458;272.63654;0.09840566;0.052754793;0.13280258;59.304764;59.228752;46.776775;47.328426;73.12341;86.72257;48.218685;48.353382;58.58337;60.437622;0.0;10123.622;7167.3735;2.0579882;2.0579994;2.057835;0.46445712;0.4670955;0.4400006;192.0;30548.332;36626.68;241.0;29972.033;37281.637;157.0;27322.992;27146.209;29.229301;100.89712;73.122375;100.04829;27.142536;14.20122;86.09798;29.516378;100.89176;74.336174;3432.3;27.232706;457.12573;416.06357;100.4898;28.453709;-5.8489966;59.153313;1644.2424;444.3026;-2.9930098;89.288635
2022-05-11 00:25:00;0.0;179.83818;73.61256;-0.39908147;11.30824;2.8414526;253.61252;183.45447;183.02896;199.14536;27.650705;29.108677;26.468117;27.535532;1.2131774;623.14105;629.0273;616.4981;622.4424;6.45025;93.631096;93.545006;32.615326;8.185423;46.524883;57.869617;47.81076;55.88409;0.0;0.0;0.0;423.96207;419.87897;335.5078;105.857185;26.685968;25.000097;2.5974965;548.5054;412.51038;549.1947;272.65125;0.0984148;0.05281871;0.13278432;59.365612;59.31198;46.771954;47.331463;73.16526;86.787834;48.21852;48.352737;58.610207;60.467674;0.0;10103.679;7189.332;2.0579832;2.0580037;2.0578277;0.46604827;0.467664;0.44135168;192.0;30548.332;36626.68;241.0;29972.05;37281.652;157.0;27323.012;27146.227;29.224075;100.89885;73.10746;100.05066;27.121876;14.213641;86.02425;29.488522;100.89325;74.52861;3432.812;27.219818;456.99994;416.16583;100.484184;28.444006;-5.8495684;59.91106;1644.6771;444.2047;-2.9934735;89.29333
2022-05-11 00:26:00;0.0;180.03305;73.45185;-0.39979446;11.388625;2.2533782;253.95529;183.46217;183.14468;199.20576;27.671658;29.105516;26.428873;27.46189;1.2250888;622.9966;629.0748;616.2644;622.22656;6.4199142;93.67489;93.543686;32.602337;8.199417;46.52887;57.87287;47.811516;55.88492;0.0;0.0;0.0;423.91507;419.89435;335.451;105.84542;26.679472;24.962275;2.5931876;548.36774;412.40054;549.1436;272.66595;0.09842394;0.052882634;0.13280539;59.31647;59.23246;46.77258;47.332554;73.11642;86.71883;48.218662;48.352097;58.560116;60.45186;0.0;10095.81;7181.333;2.0579782;2.058008;2.05782;0.46797112;0.46813235;0.44101208;192.0;30548.332;36626.68;241.0;29972.066;37281.668;157.0;27323.03;27146.244;29.218847;100.90058;73.09829;100.053024;27.101215;14.321518;86.07031;29.460663;100.89474;74.35927;3433.324;27.20693;457.02817;416.2681;100.47857;28.434305;-5.8501396;60.668808;1644.8435;444.1039;-2.9939373;89.32926
2022-05-11 00:27:00;0.0;179.95241;73.4689;-0.40050748;11.46901;2.8428864;253.6248;183.47124;183.20628;199.23792;27.6993;29.114756;26.389631;27.388248;1.2370003;622.8037;628.85767;616.0505;621.9956;6.3895783;93.72147;93.542366;32.58935;8.213411;46.53236;57.876064;47.812275;55.885742;0.0;0.0;0.0;423.86807;419.83966;335.39417;105.82495;26.672977;25.072357;2.5895405;548.26556;412.2907;549.0925;272.68066;0.09843309;0.052946553;0.13286743;59.34052;59.262524;46.773205;47.336;73.14659;86.76325;48.21705;48.35145;58.556496;60.426083;0.0;10094.294;7151.1377;2.057973;2.0580122;2.0578127;0.46967152;0.46875852;0.44136676;192.0;30548.332;36626.68;241.0;29972.084;37281.684;157.0;27323.049;27146.262;29.21362;100.90231;73.109245;100.05539;27.119331;14.268207;86.11637;29.432806;100.896225;74.7904;3433.8357;27.194044;456.83286;416.19653;100.472946;28.424603;-5.8507113;56.034843;1645.0098;444.0031;-2.9944007;89.36165
2022-05-11 00:28:00;0.0;180.09683;73.65309;-0.40122047;11.549396;2.4942803;253.97157;183.48186;183.48717;199.34464;27.726946;29.123995;26.350388;27.386168;1.247376;622.6108;628.3422;615.8365;621.76465;6.3592424;93.76843;93.54104;32.576363;8.227405;46.53566;57.879253;47.81303;55.88657;0.0;0.0;0.0;423.82108;419.744;335.33737;105.80449;26.67572;25.023531;2.5908804;548.1751;412.18088;549.04144;272.69534;0.098442234;0.053010475;0.13298146;59.367123;59.27706;46.77383;47.32307;72.89487;86.52465;48.219;48.350807;58.58853;60.464058;0.0;10128.581;7186.1543;2.057968;2.0579498;2.0578053;0.47060308;0.46900806;0.4420964;192.0;30548.332;36626.68;241.0;29972.1;37281.703;157.0;27323.066;27146.281;29.208391;100.90405;73.12019;100.057755;27.139858;14.1517;86.16244;29.404947;100.89771;75.10699;3434.3477;27.181156;456.87454;416.0462;100.46733;28.414902;-5.8512826;45.13468;1645.2821;443.90228;-2.9948645;89.2939
2022-05-11 00:29:00;0.0;180.00551;73.91044;-0.40193346;11.629781;2.4806707;254.13278;183.49248;183.63467;199.40068;27.75459;29.133234;26.311146;27.422544;1.2033383;622.0625;627.83545;615.6225;621.49066;6.328906;93.819244;93.53972;32.563377;8.241392;46.538956;57.882446;47.81379;55.887398;0.0;0.0;0.0;423.77295;419.64835;335.28055;105.78402;26.681322;25.052845;2.59222;548.0847;412.07104;548.99036;272.71005;0.098451376;0.053129386;0.13302849;59.367798;59.295692;46.774456;47.32079;72.88475;86.51201;48.21951;48.35521;58.55221;60.422283;0.0;10125.547;7137.5166;2.0579627;2.0579698;2.057798;0.47165635;0.46955442;0.44255605;192.0;30548.332;36626.68;241.0;29972.117;37281.72;157.0;27323.086;27146.299;29.202957;100.905785;73.13115;100.06013;27.160383;14.199688;86.208496;29.365711;100.8992;75.58502;3434.8596;27.16827;457.4153;415.89587;100.461716;28.4052;-5.8514886;42.18723;1647.1519;443.80148;-2.9953282;89.232056
2022-05-11 00:30:00;0.0;179.94495;73.78288;-0.40264645;11.710165;2.2078567;253.63312;183.5031;183.76021;199.44841;27.782234;29.142473;26.36635;27.458921;1.1593007;621.4928;627.3809;615.26294;621.12366;6.29857;93.87108;93.5384;32.550392;8.255313;46.54225;57.88564;47.814545;55.88822;0.0;0.0;0.0;423.72385;419.51883;335.22372;105.76711;26.686924;25.082159;2.5935597;547.9943;411.9612;548.9393;272.72476;0.09844188;0.05328669;0.13304754;59.426422;59.360516;46.77508;47.324467;73.040184;86.68558;48.216263;48.351288;58.544907;60.411842;0.0;10128.934;7200.913;2.0579576;2.0579898;2.0577905;0.47198442;0.4700263;0.44201288;192.0;30548.332;36626.68;241.0;29972.133;37281.734;157.0;27323.105;27146.316;29.195734;100.90714;73.1421;100.06249;27.18091;14.2431965;86.254555;29.229576;100.900696;76.44344;3438.7312;27.155382;458.25705;415.74554;100.4561;28.430166;-5.851248;34.233757;1647.2466;443.6534;-2.995792;89.32203
2022-05-11 00:31:00;0.0;179.79588;73.379005;-0.40335944;11.79055;2.718985;253.29408;183.51373;183.91315;199.50656;27.80988;29.151712;26.458935;27.49648;1.1152631;621.1277;626.92633;614.82996;620.6111;6.2981873;93.92646;93.53707;32.540188;8.269235;46.545547;57.88883;47.815304;55.88905;0.0;0.0;0.0;423.67477;419.3548;335.1669;105.75787;26.692524;25.111471;2.5797737;547.90393;411.93402;548.8882;272.73947;0.09841129;0.053443994;0.1330666;59.42123;59.340233;46.775707;47.32027;72.943756;86.59164;48.215336;48.354313;58.51667;60.393715;0.0;10106.661;7176.596;2.0579526;2.05801;2.0577831;0.4714503;0.47072718;0.44156295;192.0;30548.332;36626.68;241.0;29972.15;37281.75;157.0;27323.123;27146.334;29.18851;100.908356;73.16099;100.06486;27.202682;14.183825;86.30062;29.124743;100.902374;76.5603;3441.8206;27.142496;458.88165;415.59518;100.4858;28.495275;-5.8510075;44.72676;1647.3413;443.50458;-2.9962554;89.264565
2022-05-11 00:32:00;0.0;180.08997;73.3076;-0.40407246;11.870935;2.4907916;253.33925;183.52435;184.06726;199.56517;27.837523;29.160954;26.578747;27.560728;1.0712254;620.8209;627.30865;614.441;620.20435;6.3376637;93.98168;93.53575;32.541122;8.283155;46.548847;57.891685;47.81606;55.889877;0.0;0.0;0.0;423.62567;419.19073;335.1101;105.748634;26.698126;25.140785;2.5433302;547.81354;412.01083;548.8371;272.75415;0.09846259;0.053601302;0.13308564;59.39814;59.322903;46.776333;47.32071;72.97459;86.61462;48.220467;48.35475;58.593647;60.468506;0.0;10085.26;7177.5576;2.0579474;2.0579913;2.0577757;0.47136563;0.47121495;0.44206956;192.0;30548.332;36626.68;241.0;29972.166;37281.77;157.0;27323.143;27146.352;29.181288;100.90958;73.19001;100.06722;27.241146;14.216748;86.34668;29.026855;100.90421;77.08056;3443.3625;27.129608;459.06027;415.44485;100.55968;28.560383;-5.8507667;46.814255;1647.8319;443.35577;-2.9967191;89.324036
2022-05-11 00:33:00;0.0;179.78291;73.105545;-0.40478545;11.951321;2.3099587;253.80801;183.53497;184.12819;199.58835;27.93994;29.170193;26.720266;27.624973;1.0271878;620.51764;626.4731;614.2984;619.87976;6.442415;94.032005;93.53443;32.542053;8.297076;46.552853;57.894344;47.81682;55.891033;0.0;0.0;0.0;423.5766;419.05722;335.0195;105.739395;26.703728;25.170097;2.6109507;547.7231;412.08762;548.7666;272.76886;0.098516144;0.05331159;0.13310468;59.350857;59.237186;46.77696;47.321144;73.01406;86.646774;48.215633;48.3549;58.5492;60.418156;0.0;10100.463;7180.6084;2.058012;2.0579927;2.0577683;0.4718546;0.472057;0.44348907;192.0;30548.332;36626.68;241.0;29972.184;37281.785;157.0;27323.16;27146.37;29.174065;100.9108;73.21903;100.06959;27.27961;14.228226;86.45404;28.934303;100.90605;77.61423;3443.472;27.11672;459.15927;415.29453;100.5877;28.609507;-5.850526;48.901745;1649.62;443.32013;-2.9971828;89.23563
2022-05-11 00:34:00;0.0;179.86906;73.419945;-0.40549845;12.031706;2.168608;253.09254;183.5456;184.12819;199.58835;28.103918;29.179432;26.90699;27.671738;0.98315024;620.2144;625.76556;613.8157;619.55524;6.3784156;94.08232;93.533104;32.542988;8.310998;46.557243;57.897007;47.817577;55.89225;0.0;0.0;0.0;423.5275;418.96143;334.92166;105.73015;26.70933;25.082844;2.598269;547.6327;412.1644;548.64453;272.78357;0.098805554;0.053392854;0.13318929;59.42531;59.35498;46.77408;47.321583;72.93199;86.56813;48.219738;48.35451;58.52642;60.403824;0.0;10108.198;7196.9824;2.0580144;2.0579216;2.057761;0.47230038;0.47273192;0.44534022;192.0;30548.332;36626.68;241.0;29972.2;37281.8;157.0;27323.18;27146.387;29.166842;100.91202;73.248055;100.07196;27.319126;14.279503;86.58638;28.831478;100.90765;78.21761;3443.5813;27.103834;459.12283;415.20673;100.55225;28.63378;-5.8502316;50.98924;1649.0071;443.35236;-2.9976466;89.25109
2022-05-11 00:35:00;0.0;179.89925;73.36727;-0.40621144;12.112091;2.4931533;253.3576;183.55621;184.16356;199.60562;28.239338;29.188671;27.152084;27.707346;0.9391126;619.3854;625.5075;613.33575;619.3399;6.2448044;94.12394;93.531784;32.54392;8.324919;46.561634;57.899666;47.818333;55.893467;0.0;0.0;0.0;423.53055;418.86563;334.8238;105.72091;26.724562;25.185272;2.581471;547.57965;412.24118;548.5224;272.79828;0.099001296;0.0538536;0.13329363;59.465687;59.37286;46.772926;47.322018;73.01647;86.65222;48.219242;48.350246;58.489826;60.361645;0.0;10118.255;7200.9834;2.0580077;2.057891;2.0577536;0.47390416;0.4734101;0.44671386;192.0;30548.332;36626.68;241.0;29972.217;37281.816;157.0;27323.2;27146.404;29.159616;100.91324;73.312164;100.074326;27.359833;14.2113085;86.71873;28.75126;100.90884;78.79652;3442.88;27.102077;459.20334;415.18048;100.51681;28.658054;-5.8497033;82.08597;1650.2708;443.38455;-2.9981103;89.244545
2022-05-11 00:36:00;0.0;180.05397;73.015816;-0.40692446;11.83798;1.8342482;252.92805;183.56657;184.16356;199.63914;28.139984;29.19791;27.065039;27.742954;1.0604935;619.6636;625.7218;613.42896;619.2528;6.343752;94.15491;93.530464;32.544853;8.3388405;46.566025;57.90233;47.81909;55.894688;0.0;0.0;0.0;423.59998;418.76987;334.72595;105.71167;26.74235;25.165691;2.584327;547.62787;412.31796;548.4003;272.759;0.099028744;0.054302637;0.13326156;59.418102;59.343975;46.774883;47.322456;72.88858;86.52285;48.217632;48.349773;58.487743;60.35341;0.0;10101.042;7198.347;2.0580013;2.0579076;2.057746;0.4765088;0.47381538;0.447044;192.0;30548.332;36626.68;241.0;29972.232;37281.836;157.0;27323.217;27146.422;29.152393;100.91446;73.37939;100.07669;27.399582;14.305968;86.74777;28.741701;100.91001;78.19344;3441.8936;27.105022;458.87814;415.1542;100.48135;28.682327;-5.8491745;81.71973;1650.0182;443.41678;-2.9985738;89.212
2022-05-11 00:37:00;0.0;179.9716;72.90372;-0.40763745;11.270918;1.9588484;252.96503;183.57582;184.14801;199.63324;28.040632;29.593384;26.897257;27.76322;1.1884351;619.5315;625.5709;613.1037;619.1657;6.4426994;94.185875;93.53153;32.545788;8.32242;46.570415;57.904987;47.819847;55.895905;0.0;0.0;0.0;423.6694;418.6625;334.62756;105.70243;26.759777;25.108837;2.5871832;547.67615;412.39474;548.27826;272.71255;0.09896526;0.053691704;0.13322622;59.341255;59.255253;46.77684;47.32289;72.99716;86.640045;48.215527;48.3493;58.403362;60.30154;0.0;10102.225;7188.673;2.0579946;2.057883;2.0577385;0.47928894;0.47401133;0.44813856;192.0;30548.332;36626.68;241.0;29972.25;37281.85;157.0;27323.236;27146.44;29.14517;100.91567;73.458374;100.079056;27.368946;14.295133;86.77583;28.732143;100.911194;78.14636;3440.907;27.107967;458.82352;415.12796;100.46716;28.707687;-5.848646;65.559525;1650.5835;443.449;-2.9990375;89.223335
2022-05-11 00:38:00;0.0;179.93158;72.84968;-0.40835044;11.057062;1.7250246;252.7125;183.58507;184.07956;199.60721;28.016026;30.102646;26.777634;27.774336;1.2996463;619.17694;625.42004;612.7249;619.0786;6.4719486;94.238;93.53388;32.54672;8.303243;46.574806;57.90765;47.821037;55.89712;0.0;0.0;0.0;423.73886;418.52405;334.529;105.72219;26.776535;25.19177;2.5939138;547.72437;412.47153;548.1562;272.66614;0.09893332;0.053239502;0.13329433;59.357147;59.27189;46.772217;47.323326;72.88535;86.55398;48.216125;48.348824;58.407864;60.236034;0.0;10097.597;7182.906;2.0579882;2.0579083;2.0577312;0.48116574;0.47445703;0.44940937;192.0;30548.332;36626.68;241.0;29972.268;37281.867;157.0;27323.254;27146.457;29.137947;100.91689;73.55455;100.08142;27.33831;14.269613;86.80389;28.74641;100.91237;78.16968;3439.9207;27.110912;458.4977;415.10168;100.538284;28.73597;-5.8481174;78.763;1650.4127;443.4812;-2.9995012;89.22469
2022-05-11 00:39:00;0.0;179.86954;72.79563;-0.40906343;10.843206;1.4912007;252.48431;183.59433;184.07956;199.60721;28.024622;29.296597;26.724392;27.785452;1.3254514;618.5794;625.26917;612.25665;618.91235;6.405302;94.29338;93.53623;32.547653;8.284064;46.579197;57.910267;47.82234;55.89834;0.0;0.0;0.0;423.81015;418.38562;334.43042;105.74223;26.793293;25.243708;2.5767581;547.7726;412.59973;548.0501;272.6197;0.09898462;0.053569466;0.13342686;59.378433;59.287437;46.772636;47.323765;72.987755;86.634674;48.219646;48.34835;58.434032;60.281017;0.0;10137.42;7170.34;2.0579817;2.0578718;2.0577526;0.48186624;0.47488096;0.4514674;192.0;30548.332;36626.68;241.0;29972.283;37281.887;157.0;27323.273;27146.475;29.131521;100.91811;73.64353;100.08379;27.307673;14.265454;86.83194;28.769186;100.91355;78.260796;3439.1445;27.11386;458.56305;415.07544;100.599106;28.764252;-5.8479686;92.391;1650.2421;443.43796;-2.999965;89.30066
2022-05-11 00:40:00;0.0;179.55618;72.83986;-0.40977642;10.629351;2.0787976;252.25615;183.60358;184.1738;199.64305;28.004807;29.219574;26.671152;27.796568;1.24746;617.9819;624.39996;611.7883;618.50934;6.3386555;94.34022;93.53859;32.548584;8.27051;46.582462;57.912544;47.823635;55.899555;0.0;0.0;0.0;423.89517;418.24716;334.33182;105.76293;26.807098;25.295645;2.5570254;547.82086;412.75818;547.9577;272.57327;0.099015675;0.053491388;0.13323347;59.4213;59.348972;46.773052;47.3242;72.905396;86.54218;48.217228;48.347878;58.380802;60.230923;0.0;10116.459;7204.6245;2.057975;2.0579476;2.0577888;0.48218033;0.47463125;0.45218605;192.0;30548.332;36626.68;241.0;29972.3;37281.902;157.0;27323.293;27146.492;29.125246;100.919334;73.72801;100.08616;27.277037;14.250439;86.86;28.77898;100.91473;78.36886;3438.585;27.116804;458.40564;415.04916;100.56308;28.792534;-5.8484025;106.01899;1650.0713;443.28918;-3.0004284;89.32442
2022-05-11 00:41:00;0.0;179.5102;72.7189;-0.41048944;10.598304;2.0871494;251.69423;183.61282;184.24458;199.66997;27.941736;29.142551;26.61791;27.793646;1.1694686;617.46564;624.00574;611.01825;617.32764;6.272009;94.383385;93.53798;32.54952;8.272421;46.58548;57.914818;47.824936;55.900364;0.0;0.0;0.0;423.9802;418.1087;334.23325;105.78732;26.819176;25.174314;2.6045847;547.8691;412.91663;547.86523;272.52682;0.098966606;0.053413305;0.1331921;59.384068;59.291885;46.773468;47.32464;72.98626;86.62514;48.220276;48.347404;58.3926;60.246807;0.0;10106.485;7222.082;2.0579686;2.0579677;2.0577574;0.48222694;0.47464326;0.4529577;192.0;30548.332;36626.68;241.0;29972.316;37281.918;157.0;27323.31;27146.51;29.118973;100.920555;73.885445;100.088524;27.246399;14.269506;86.888054;28.744026;100.9159;78.86973;3438.0254;27.11975;458.65134;415.02292;100.52706;28.78489;-5.8488364;116.59787;1649.9005;443.14038;-3.0008922;89.27113
2022-05-11 00:42:00;0.0;178.52443;72.33507;-0.41120243;10.974505;2.4560666;251.3592;183.62207;184.24458;199.66997;27.878664;29.065529;26.564669;27.784431;1.1235893;615.7752;622.4249;610.4581;616.7225;6.311009;94.42448;93.53291;32.550453;8.274331;46.588493;57.917095;47.826233;55.900932;0.0;0.0;0.0;423.96133;417.99426;334.11996;105.81172;26.831253;25.111559;2.6065085;547.9173;413.0751;547.7728;272.48038;0.098919556;0.053335227;0.13327433;59.313953;59.231724;46.773884;47.325073;72.932915;86.51853;48.219444;48.34693;58.365913;60.217773;0.0;10104.045;7207.0947;2.0579622;2.057988;2.0577896;0.48221648;0.47453988;0.45308855;192.0;30548.332;36626.68;241.0;29972.334;37281.934;157.0;27323.33;27146.527;29.112698;100.921776;74.02232;100.09089;27.215763;14.262452;86.779526;28.709072;100.91708;79.08812;3437.4658;27.122694;459.0441;414.99664;100.49104;28.764318;-5.849271;119.93522;1650.5596;443.04547;-3.001356;89.25421
2022-05-11 00:43:00;0.0;179.58669;71.962006;-0.41191542;11.330734;2.8143163;251.71846;183.63132;184.24458;199.66997;27.815594;28.990486;26.511429;27.775217;1.0800744;617.295;623.3112;611.06195;617.0274;6.402315;94.46224;93.527855;32.551384;8.276242;46.591507;57.919373;47.827534;55.901505;0.0;0.0;0.0;423.91092;417.96762;333.99918;105.83305;26.844872;25.256708;2.5990574;547.9656;413.22314;547.6804;272.43396;0.09888128;0.05325715;0.1332327;59.284767;59.213768;46.774303;47.32181;72.85633;86.45877;48.217815;48.34646;58.36089;60.197598;0.0;10117.164;7210.1514;2.0579555;2.058008;2.0578575;0.4826783;0.47533682;0.45340294;192.0;30548.332;36626.68;241.0;29972.35;37281.953;157.0;27323.348;27146.545;29.106422;100.92299;74.0952;100.093254;27.185125;14.273716;86.56982;28.674212;100.91826;79.267914;3436.9062;27.12564;458.4423;414.9704;100.45502;28.743746;-5.8497047;83.620766;1651.0359;442.97064;-3.0018196;89.2456
2022-05-11 00:44:00;0.0;179.49033;72.39947;-0.4121011;11.537364;2.5667815;252.01471;183.64056;184.29874;199.69055;27.752522;28.926733;26.458187;27.740477;1.0365596;617.6856;623.8389;611.2846;617.3324;6.402419;94.5;93.5228;32.55232;8.278152;46.59452;57.92165;47.828835;55.902077;0.0;0.0;0.0;423.8605;417.94095;333.87842;105.85243;26.864069;25.268776;2.6012309;548.0138;413.36923;547.58795;272.41544;0.09884301;0.053179067;0.13319108;59.293888;59.21173;46.77472;47.321823;72.996086;86.60531;48.217777;48.345985;58.330547;60.174675;0.0;10116.033;7234.949;2.057949;2.0579507;2.0577905;0.48312396;0.47576073;0.45384791;192.0;30548.332;36626.68;241.0;29972.367;37281.97;157.0;27323.367;27146.564;29.10015;100.92421;74.16807;100.09563;27.15449;14.248081;86.3601;28.649836;100.91944;79.23515;3436.347;27.128586;458.13046;414.94412;100.521385;28.723175;-5.8501387;89.760544;1650.4926;442.89578;-3.0003383;89.24681
